,,,,,,,,
"
",,,,,,,,
Select filter criteria below:,,,,,,,,
Start Date:,03/01/2014 ,Start Time:,12:00 AM ,Building:,All ,,,
 End Date:,03/31/2014 ,End Time:,11:59 PM,Room:,All,,,
,,,,,,,,
,,,,,,,,
Name,Building,Room,Days met,Start Date,End Date,Start Time,End Time,
Special Topics  ,VKC ,153,W ,01/13/2014 ,03/05/2014 ,02:00 PM ,05:10 PM ,
Special Topics  ,VKC ,202,W ,01/13/2014 ,05/02/2014 ,02:00 PM ,04:50 PM ,
Special Topics  ,VKC ,204,W ,01/13/2014 ,05/02/2014 ,02:00 PM ,04:50 PM ,
Special Topics  ,VKC ,252,MW ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:20 PM ,
Special Topics  ,ZHS ,200,TR ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:20 PM ,
Sports and Social Change  ,ASC ,G26 ,TR ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:20 PM ,
Sports Reporting  ,CANCEL ,CANCEL ,R ,01/13/2014 ,05/02/2014 ,02:00 PM ,04:40 PM ,
"Sports, Communication and Culture  ",ASC ,G26 ,MW ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:20 PM ,
Statics  ,GFS ,204,T ,01/13/2014 ,05/02/2014 ,02:00 PM ,02:50 PM ,
Statistical Inference and Data Analysis  ,GFS ,216,TR ,01/13/2014 ,05/02/2014 ,02:00 PM ,02:50 PM ,
Statistical Inference and Data Analysis  ,KAP ,134,MW ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:20 PM ,
Statistical Quality Control  ,CANCEL ,CANCEL ,MW ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:20 PM ,
Statistics for Engineers  ,DEN ,@Viterbi ,F ,01/13/2014 ,05/02/2014 ,02:00 PM ,04:50 PM ,
Statistics for Engineers  ,OHE ,100B ,F ,01/13/2014 ,05/02/2014 ,02:00 PM ,04:50 PM ,
Statistics I  ,SGM ,631,T ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:50 PM ,
Statistics I  ,SGM ,631,W ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:50 PM ,
Stochastic Calculus and Mathematical Fin  ,KAP ,140,WF ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:15 PM ,
Stochastic Elements of Simulation  ,DEN ,@Viterbi ,MW ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:20 PM ,
Stochastic Elements of Simulation  ,OHE ,100C ,MW ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:20 PM ,
Strategic Management  ,ACC ,201,MW ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:50 PM ,
Strategic Management  ,ACC ,201,TR ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:50 PM ,
Strategic Management  ,ACC ,236,TR ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:50 PM ,
Strategic Public Relations Media and Con  ,ASC ,330,R ,01/13/2014 ,05/02/2014 ,02:00 PM ,05:20 PM ,
Strategic Public Relations Media and Con  ,GFS ,207,R ,01/13/2014 ,05/02/2014 ,02:00 PM ,05:20 PM ,
Strength of Materials  ,SLH ,100,MW ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:20 PM ,
Stress Analysis  ,VKC ,260,MW ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:20 PM ,
Stress Management for Healthy Living  ,WPH ,103,MW ,01/13/2014 ,05/02/2014 ,02:00 PM ,02:50 PM ,
Stress Management for Healthy Living  ,WPH ,103,TR ,01/13/2014 ,05/02/2014 ,02:00 PM ,02:50 PM ,
Structural Design for Dynamic Loads  ,CANCEL ,CANCEL ,TR ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:20 PM ,
Structural Design for Dynamic Loads  ,CANCEL ,CANCEL ,TR ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:20 PM ,
Structural Systems Design  ,KAP ,163,TR ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:15 PM ,
Structure of Modern Russian: Morphology  ,THH ,221,T ,01/13/2014 ,05/02/2014 ,02:00 PM ,04:50 PM ,
Structure of Spanish  ,THH ,219,MW ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:20 PM ,
Studies in Arts and Letters  , , ,R ,01/13/2014 ,05/02/2014 ,02:00 PM ,02:50 PM ,
Studies in Arts and Letters  ,GFS ,104,M ,01/13/2014 ,05/02/2014 ,02:00 PM ,02:50 PM ,
Studies in Arts and Letters  ,OFFICE ,OFFICE ,MW ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:50 PM ,
Studies in Arts and Letters  ,OFFICE ,OFFICE ,W ,01/13/2014 ,05/02/2014 ,02:00 PM ,02:50 PM ,
Studies in Arts and Letters  ,VKC ,155,R ,01/13/2014 ,05/02/2014 ,02:00 PM ,02:50 PM ,
Studies in Arts and Letters  ,VKC ,252,T ,01/13/2014 ,05/02/2014 ,02:00 PM ,02:50 PM ,
Studies in Diaspora and Transnationalism  ,SOS ,B37 ,R ,01/13/2014 ,05/02/2014 ,02:00 PM ,04:50 PM ,
Studies in Medieval Art  ,CANCEL ,CANCEL ,M ,01/13/2014 ,05/02/2014 ,02:00 PM ,04:50 PM ,
Studies in Modern Japanese History  ,SOS ,B51 ,T ,01/13/2014 ,05/02/2014 ,02:00 PM ,04:50 PM ,
Studies in Renaissance Art  ,VKC ,209,R ,01/13/2014 ,05/02/2014 ,02:00 PM ,04:50 PM ,
Studies in Rhetorical Theory  ,ASC ,230,W ,01/13/2014 ,05/02/2014 ,02:00 PM ,04:50 PM ,
Studies in the History of Christianity  ,VKC ,259,MW ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:20 PM ,
Supply Chain Management  ,JKP ,210,TR ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:20 PM ,
Sustainable Cities  ,WPH ,B30 ,M ,01/13/2014 ,05/02/2014 ,02:00 PM ,05:20 PM ,
"Sustainable Communities, Policy and Plan  ",WPH ,B28 ,TR ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:50 PM ,
Swimming  ,PED ,210,MW ,01/13/2014 ,05/02/2014 ,02:00 PM ,02:50 PM ,
Swimming  ,PED ,210,TR ,01/13/2014 ,05/02/2014 ,02:00 PM ,02:50 PM ,
Symbols and Conceptual Systems: Thematic  ,THH ,213,TR ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:50 PM ,
Symbols and Conceptual Systems: Thematic  ,WPH ,106,TR ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:40 PM ,
Tax Accounting Methods  ,BRI ,202,TR ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:20 PM ,
Tax Issues for Business  ,ACC ,310,TR ,01/13/2014 ,03/07/2014 ,02:00 PM ,03:50 PM ,
Tax Issues for Business  ,HOH ,EDI ,F ,01/13/2014 ,03/07/2014 ,02:00 PM ,03:50 PM ,
Teaching History in the Secondary School  ,SOS ,B50 ,W ,01/13/2014 ,05/02/2014 ,02:00 PM ,04:50 PM ,
Team Communication and Leadership  ,CANCEL ,CANCEL ,R ,01/13/2014 ,05/02/2014 ,02:00 PM ,04:50 PM ,
Technologies for Interactive Marketing  ,THH ,214,W ,01/13/2014 ,05/02/2014 ,02:00 PM ,05:50 PM ,
Technology Development and Implementatio  ,DEN ,@Viterbi ,R ,01/13/2014 ,05/02/2014 ,02:00 PM ,04:50 PM ,
Technology Development and Implementatio  ,OHE ,100C ,R ,01/13/2014 ,05/02/2014 ,02:00 PM ,04:50 PM ,
The African-American Experience  ,CANCEL ,CANCEL ,MW ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:20 PM ,
The Age of Emancipation  ,VKC ,208,TR ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:20 PM ,
The Aging Society  ,GER ,125,T ,01/13/2014 ,05/02/2014 ,02:00 PM ,04:50 PM ,
The American West  ,THH ,109,T ,01/13/2014 ,05/02/2014 ,02:00 PM ,04:50 PM ,
The Anthropology of Popular Culture  ,GFS ,108,W ,01/13/2014 ,05/02/2014 ,02:00 PM ,04:50 PM ,
The Bible in Western Literature  ,VHE ,206,MW ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:20 PM ,
The Business and Legal Aspects of the Mu  ,TMC ,G156 ,TR ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:50 PM ,
The Constitution in Transnational Perspe  ,VKC ,207,W ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:50 PM ,
The Cultures of New Media  ,KER ,202,R ,01/13/2014 ,05/02/2014 ,02:00 PM ,04:50 PM ,
The Emergence of Modern Europe  ,THH ,301,TR ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:20 PM ,
The Ethics of Television Journalism  ,ASC ,230,M ,01/13/2014 ,05/02/2014 ,02:00 PM ,05:20 PM ,
The Evolving Global Economic Architectur  ,SOS ,B52 ,TR ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:20 PM ,
The Greeks and the West  ,THH ,101,MW ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:20 PM ,
The Image of the Journalist in Popular C  ,CANCEL ,CANCEL ,T ,01/13/2014 ,05/02/2014 ,02:00 PM ,04:40 PM ,
The Nature of Human Health and Disease  ,ZHS ,458,M ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:50 PM ,
The Nature of Human Health and Disease  ,ZHS ,458,R ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:50 PM ,
The Nature of Scientific Inquiry  ,ZHS ,B65 ,F ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:50 PM ,
The Nature of Scientific Inquiry  ,ZHS ,B65 ,R ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:50 PM ,
The Nature of Scientific Inquiry  ,ZHS ,B65 ,T ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:50 PM ,
The Origins of Humanity  ,SAL ,101,MW ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:20 PM ,
The Performing Arts  ,KAP ,145,TR ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:20 PM ,
The Physical World  , , ,F ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:50 PM ,
The Physical World  ,SGM ,300,W ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:50 PM ,
The Physical World  ,SLH ,200,TR ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:50 PM ,
The Physics and Technology of Energy: Ke  ,SGM ,300,F ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:50 PM ,
The Political Economy of Latin American  ,VKC ,150,TR ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:20 PM ,
The Praxis of New Media: Digital Argumen  ,SCI ,L104 ,R ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:50 PM ,
The Process of Change in Science: Themat  ,WPH ,102,MW ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:50 PM ,
The Process of Paraprofessional Counseli  ,CANCEL ,CANCEL ,T ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:50 PM ,
The Rhetoric of London  ,OFF ,CAMPUS ,W ,01/13/2014 ,05/09/2014 ,02:00 PM ,05:00 PM ,
The Science of Human Performance  ,PED ,B16 ,F ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:50 PM ,
The Science of Human Performance  ,PED ,B16 ,T ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:50 PM ,
The Science of Human Performance  ,PED ,B16 ,W ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:50 PM ,
The Universe  ,SGM ,313,R ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:50 PM ,
The Universe  ,SGM ,313,R ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:50 PM ,
The Universe  ,SGM ,313,T ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:50 PM ,
The Universe  ,SGM ,313,T ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:50 PM ,
The Universe  ,SGM ,313,W ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:50 PM ,
The Universe  ,SLH ,200,MWF ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:20 PM ,
The Water Planet  ,THH ,101,TR ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:20 PM ,
The World Economy  ,KAP ,156,MW ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:50 PM ,
The Worlds of the Silk Road  ,THH ,214,M ,01/13/2014 ,05/02/2014 ,02:00 PM ,02:50 PM ,
Theatre in America  ,THH ,121,M ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:50 PM ,
Theoretical Foundations of Strategic Pub  ,ASC ,204,MW ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:20 PM ,
Theory and Practice of World Theatre I  ,KAP ,137,F ,01/13/2014 ,05/02/2014 ,02:00 PM ,02:50 PM ,
Theory and Practice of World Theatre III  ,SGM ,101,MW ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:20 PM ,
Three-Dimensional Design  ,HAR ,112D ,MW ,01/13/2014 ,05/02/2014 ,02:00 PM ,04:50 PM ,
Topics in Advanced Painting  ,HAR ,201,TR ,01/13/2014 ,05/02/2014 ,02:00 PM ,04:50 PM ,
Topics in Advanced Photography  ,CANCEL ,CANCEL ,MW ,01/13/2014 ,05/02/2014 ,02:00 PM ,04:50 PM ,
Topics in Advanced Sculpture  ,WAH ,108,TR ,01/13/2014 ,05/02/2014 ,02:00 PM ,04:50 PM ,
Topics in Korean Visual and Cultural Stu  ,VKC ,255,M ,01/13/2014 ,05/02/2014 ,02:00 PM ,04:50 PM ,
Topics in Theory  ,SCA ,216,W ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:50 PM ,
Transmission Electron Microscopy  ,HED ,103,MW ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:15 PM ,
Transnational Diplomacy and Global Secur  ,ASC ,228,F ,01/13/2014 ,05/02/2014 ,02:00 PM ,04:50 PM ,
Twentieth Century German Prose: Texts an  ,WPH ,204,TR ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:50 PM ,
Typography  ,HAR ,112D ,F ,01/13/2014 ,05/02/2014 ,02:00 PM ,04:50 PM ,
Typography  ,WAH ,105,F ,01/13/2014 ,05/02/2014 ,02:00 PM ,04:50 PM ,
Uncertainty Quantification  ,KAP ,159,TR ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:30 PM ,
University Concert Choir  ,MUS ,106,TRF ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:50 PM ,
University Concert Choir  ,MUS ,106,TRF ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:50 PM ,
University Wind Ensemble  ,AES ,138A ,MWF ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:50 PM ,
University Wind Ensemble  ,AES ,138A ,MWF ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:50 PM ,
USC Chamber Choir  ,MUS ,106,MWF ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:50 PM ,
USC Chamber Choir  ,MUS ,106,MWF ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:50 PM ,
USC Symphony  ,AES ,138A ,TR ,01/13/2014 ,05/02/2014 ,02:00 PM ,04:50 PM ,
USC Symphony  ,AES ,138A ,TR ,01/13/2014 ,05/02/2014 ,02:00 PM ,04:50 PM ,
Uses of Communication Research  ,ASC ,328,W ,01/13/2014 ,05/02/2014 ,02:00 PM ,04:50 PM ,
Value and Decision Theory  ,CANCEL ,CANCEL ,F ,01/13/2014 ,05/02/2014 ,02:00 PM ,04:50 PM ,
Value and Decision Theory  ,CANCEL ,CANCEL ,F ,01/13/2014 ,05/02/2014 ,02:00 PM ,04:50 PM ,
Vector Analysis and Introduction to Diff  ,KAP ,148,MWF ,01/13/2014 ,05/02/2014 ,02:00 PM ,02:50 PM ,
Venture Management  ,HOH ,422,TR ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:50 PM ,
Viscous Flow  ,GFS ,116,F ,01/13/2014 ,05/02/2014 ,02:00 PM ,02:50 PM ,
Visual Expression  ,SCA ,112,T ,01/13/2014 ,05/02/2014 ,02:00 PM ,04:50 PM ,
Visual Sociology of the City and Its Res  ,KAP ,138,T ,01/13/2014 ,05/02/2014 ,02:00 PM ,05:00 PM ,
Visual Techniques in Anthropology: Still  ,GFS ,105,W ,01/13/2014 ,05/02/2014 ,02:00 PM ,04:50 PM ,
VLSI System Design  ,THH ,114,TR ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:20 PM ,
Voice I  ,MCC ,107,TR ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:50 PM ,
Water and Soil Sustainability: Energy an  ,WPH ,207,MW ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:20 PM ,
Water Chemistry and Analysis  ,PCE ,308,M ,01/13/2014 ,05/02/2014 ,02:00 PM ,04:00 PM ,
Weight Training  ,PED ,210,MW ,01/13/2014 ,05/02/2014 ,02:00 PM ,02:50 PM ,
Weight Training  ,PED ,210,TR ,01/13/2014 ,05/02/2014 ,02:00 PM ,02:50 PM ,
Wilderness and Survival Medicine  ,SOS ,B48 ,WF ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:50 PM ,
Workshop in Architecture  ,WAH ,1,T ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:50 PM ,
Writer and Composer  ,MUS ,102B ,T ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:50 PM ,
Writing About Literature  ,MRF ,206,MW ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:20 PM ,
Writing and Critical Reasoning--Thematic  ,GFS ,114,MW ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:20 PM ,
Writing and Critical Reasoning--Thematic  ,VKC ,259,TR ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:20 PM ,
Writing in Practical Contexts  ,KAP ,166,TR ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:50 PM ,
Writing Seminar II: Thematic Option Hono  ,CAS ,200,M ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:50 PM ,
Writing Seminar II: Thematic Option Hono  ,CAS ,200,R ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:50 PM ,
Writing Seminar II: Thematic Option Hono  ,CAS ,200,T ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:50 PM ,
Writing Seminar II: Thematic Option Hono  ,CAS ,200,W ,01/13/2014 ,05/02/2014 ,02:00 PM ,03:50 PM ,
Yoga  ,PED ,210,MW ,01/13/2014 ,05/02/2014 ,02:00 PM ,02:50 PM ,
Yoga  ,PED ,210,TR ,01/13/2014 ,05/02/2014 ,02:00 PM ,02:50 PM ,
Yoga for Athletic Performance  ,PED ,210,MW ,01/13/2014 ,05/02/2014 ,02:00 PM ,02:50 PM ,
Arts Criticism and Commentary  ,ASC ,232,W ,01/13/2014 ,05/02/2014 ,02:30 PM ,05:10 PM ,
Experimental Designs  ,SSB ,114,W ,01/13/2014 ,05/02/2014 ,02:30 PM ,03:50 PM ,
Interpreting Popular Culture  ,OFF ,CAMPUS ,R ,01/13/2014 ,05/09/2014 ,02:30 PM ,05:30 PM ,
Performance for Camera  ,UVI ,B2 ,F ,01/13/2014 ,05/02/2014 ,02:30 PM ,05:20 PM ,
Selected Issues in Economic Theory II  ,HOH ,506,T ,01/13/2014 ,05/02/2014 ,02:30 PM ,05:20 PM ,
Seminar in Linguistic Theory  ,GFS ,104,W ,01/13/2014 ,05/02/2014 ,02:30 PM ,04:50 PM ,
20th and 21st Century Latin American Lit  ,SOS ,B48 ,R ,01/13/2014 ,05/02/2014 ,03:00 PM ,05:50 PM ,
3D Design and Prototyping  ,OHE ,542,TR ,01/13/2014 ,05/02/2014 ,03:00 PM ,04:50 PM ,
Advanced Acting  ,MCC ,106,TR ,01/13/2014 ,05/02/2014 ,03:00 PM ,05:50 PM ,
Advanced Acting  ,MCC ,112,W ,01/13/2014 ,05/02/2014 ,03:00 PM ,05:50 PM ,
Advanced Acting  ,PED ,202,MWR ,01/13/2014 ,05/02/2014 ,03:00 PM ,05:50 PM ,
Advanced Acting  ,PED ,204,TR ,01/13/2014 ,05/02/2014 ,03:00 PM ,05:50 PM ,
Advanced Cell Biology  ,VKC ,160,W ,01/13/2014 ,05/02/2014 ,03:00 PM ,04:50 PM ,
Advanced DSP Design Laboratory  ,EEB ,B18 ,F ,01/13/2014 ,05/02/2014 ,03:00 PM ,04:50 PM ,
Advanced Laboratory Techniques in Organi  ,SGM ,109,F ,01/13/2014 ,05/02/2014 ,03:00 PM ,06:50 PM ,
Advanced Psycholinguistics  ,GFS ,204,T ,01/13/2014 ,05/02/2014 ,03:00 PM ,05:20 PM ,
Advanced Seminar in Bacterial Survival a  ,CANCEL ,CANCEL ,R ,01/13/2014 ,05/02/2014 ,03:00 PM ,05:50 PM ,
Advanced Voice Diction  ,PED ,202,TF ,01/13/2014 ,05/02/2014 ,03:00 PM ,05:50 PM ,
Aircraft Design  ,WPH ,B36 ,R ,01/13/2014 ,05/02/2014 ,03:00 PM ,06:00 PM ,
"America, the Frontier, and the New West  ",GFS ,213,F ,01/13/2014 ,05/02/2014 ,03:00 PM ,03:50 PM ,
"America, the Frontier, and the New West  ",THH ,110,W ,01/13/2014 ,05/02/2014 ,03:00 PM ,03:50 PM ,
"America, the Frontier, and the New West  ",VKC ,160,M ,01/13/2014 ,05/02/2014 ,03:00 PM ,03:50 PM ,
Applications of Real Estate Finance to P  ,RGL ,219,T ,01/13/2014 ,05/02/2014 ,03:00 PM ,03:50 PM ,
Beginning Piano  ,TMC ,112,MW ,01/13/2014 ,05/02/2014 ,03:00 PM ,03:50 PM ,
Beginning Piano  ,TMC ,112,TR ,01/13/2014 ,05/02/2014 ,03:00 PM ,03:50 PM ,
Calculus I  ,GFS ,111,TR ,01/13/2014 ,05/02/2014 ,03:00 PM ,03:50 PM ,
Calculus I  ,KAP ,113,TR ,01/13/2014 ,05/02/2014 ,03:00 PM ,03:50 PM ,
Calculus II  ,GFS ,202,TR ,01/13/2014 ,05/02/2014 ,03:00 PM ,03:50 PM ,
Calculus III  ,GFS ,217,TR ,01/13/2014 ,05/02/2014 ,03:00 PM ,03:50 PM ,
Children in Emergency Situations: Global  ,MCH ,156,R ,01/13/2014 ,05/02/2014 ,03:00 PM ,04:50 PM ,
Children's Legal Issues  , , ,T ,01/13/2014 ,04/29/2014 ,03:00 PM ,04:50 PM ,
Clinical Perspectives on Human Anatomy  , , ,TR ,01/13/2014 ,05/02/2014 ,03:00 PM ,04:50 PM ,
Communication and Culture  ,ASC ,232,F ,01/13/2014 ,05/02/2014 ,03:00 PM ,03:50 PM ,
Community Design and Site Planning  ,RGL ,215,M ,01/13/2014 ,05/02/2014 ,03:00 PM ,05:50 PM ,
Computational Genome Analysis  ,VKC ,111,T ,01/13/2014 ,05/02/2014 ,03:00 PM ,03:50 PM ,
Computer Graphics  ,SLH ,102,F ,01/13/2014 ,05/02/2014 ,03:00 PM ,03:50 PM ,
Contract Drafting and Strategy  ,LAW ,12,M ,01/13/2014 ,04/29/2014 ,03:00 PM ,06:40 PM ,
Contract Drafting and Strategy  ,LAW ,12,M ,01/13/2014 ,04/29/2014 ,03:00 PM ,06:40 PM ,
Corporate Public Relations and Reputatio  ,ASC ,230,R ,01/13/2014 ,05/02/2014 ,03:00 PM ,05:40 PM ,
Data Analysis  ,SSB ,115AB ,T ,01/13/2014 ,05/02/2014 ,03:00 PM ,04:50 PM ,
Data Structures and Object Oriented Desi  ,SAL ,126,W ,01/13/2014 ,05/02/2014 ,03:00 PM ,04:50 PM ,
Data Structures and Object Oriented Desi  ,WPH ,B36 ,T ,01/13/2014 ,05/02/2014 ,03:00 PM ,04:50 PM ,
Digital Signal Processing Design Laborat  ,EEB ,B18 ,F ,01/13/2014 ,05/02/2014 ,03:00 PM ,04:50 PM ,
Directed Research  ,IFT ,109,T ,01/13/2014 ,05/02/2014 ,03:00 PM ,04:50 PM ,
Directed Research in Biomedical Science  , , ,F ,01/13/2014 ,05/02/2014 ,03:00 PM ,05:00 PM ,
Directed Research in Biomedical Science  , , ,F ,01/13/2014 ,05/02/2014 ,03:00 PM ,05:00 PM ,
Engineering Economy  ,SAL ,126,F ,01/13/2014 ,05/02/2014 ,03:00 PM ,03:50 PM ,
Enhanced Calculus II  ,OFFICE ,OFFICE ,TR ,01/13/2014 ,05/02/2014 ,03:00 PM ,03:50 PM ,
Espionage and Intelligence  ,THH ,113,W ,01/13/2014 ,05/02/2014 ,03:00 PM ,03:50 PM ,
Extensive Reading in Japanese I  ,DML ,110C ,M ,01/13/2014 ,05/02/2014 ,03:00 PM ,04:50 PM ,
Extensive Reading in Japanese II  ,DML ,110C ,T ,01/13/2014 ,05/02/2014 ,03:00 PM ,04:50 PM ,
Family Law  ,LAW ,130,M ,01/13/2014 ,04/29/2014 ,03:00 PM ,05:35 PM ,
Family Law  ,LAW ,130,M ,01/13/2014 ,04/29/2014 ,03:00 PM ,05:35 PM ,
French I  ,CANCEL ,CANCEL ,MTWR ,01/13/2014 ,05/02/2014 ,03:00 PM ,03:50 PM ,
Freshman Seminar  ,GFS ,204,W ,01/13/2014 ,05/02/2014 ,03:00 PM ,04:50 PM ,
Freshman Seminar  ,GFS ,205,T ,01/13/2014 ,05/02/2014 ,03:00 PM ,04:50 PM ,
Freshman Seminar  ,OFFICE ,OFFICE ,R ,01/13/2014 ,05/02/2014 ,03:00 PM ,04:50 PM ,
Fundamental Principles of the Calculus  ,KAP ,134,TR ,01/13/2014 ,05/02/2014 ,03:00 PM ,03:50 PM ,
Fundamental Principles of the Calculus  ,KAP ,137,TR ,01/13/2014 ,05/02/2014 ,03:00 PM ,03:50 PM ,
General Biology: Cell Biology and Physio  ,ZHS ,363,F ,01/13/2014 ,05/02/2014 ,03:00 PM ,05:50 PM ,
General Physiology  ,ZHS ,258,R ,01/13/2014 ,05/02/2014 ,03:00 PM ,05:50 PM ,
General Physiology  ,ZHS ,372,R ,01/13/2014 ,05/02/2014 ,03:00 PM ,05:50 PM ,
General Physiology  ,ZHS ,372,T ,01/13/2014 ,05/02/2014 ,03:00 PM ,05:50 PM ,
Graduate Playwrights' Workshop  ,MCC ,112,M ,01/13/2014 ,05/02/2014 ,03:00 PM ,05:50 PM ,
History of American Architecture and Urb  ,WAH ,B7 ,T ,01/13/2014 ,05/02/2014 ,03:00 PM ,05:50 PM ,
Integrative Learning for Social Work Pra  ,OCAC ,OCAC ,R ,01/13/2014 ,05/02/2014 ,03:00 PM ,04:50 PM ,
Intermediate Acting II  ,CANCEL ,CANCEL ,TR ,01/13/2014 ,05/02/2014 ,03:00 PM ,04:50 PM ,
Intermediate Acting II  ,MCC ,111,MW ,01/13/2014 ,05/02/2014 ,03:00 PM ,04:50 PM ,
Intermediate Drum Set Proficiency  ,TMC ,G122B ,M ,01/13/2014 ,05/02/2014 ,03:00 PM ,04:50 PM ,
Introduction to Chemical Engineering  ,CANCEL ,CANCEL ,TR ,01/13/2014 ,05/02/2014 ,03:00 PM ,03:50 PM ,
Introduction to Christianity  ,VKC ,261,R ,01/13/2014 ,05/02/2014 ,03:00 PM ,03:50 PM ,
Introduction to Christianity  ,VKC ,261,T ,01/13/2014 ,05/02/2014 ,03:00 PM ,03:50 PM ,
Introduction to Computer Methods in Civi  ,RTH ,115,MW ,01/13/2014 ,05/02/2014 ,03:00 PM ,03:50 PM ,
Introduction to Game Development  ,SCI ,L113 ,R ,01/13/2014 ,05/02/2014 ,03:00 PM ,04:50 PM ,
Introduction to Information Technology  ,OHE ,542,TR ,01/13/2014 ,05/02/2014 ,03:00 PM ,03:50 PM ,
"Language, Art and Culture: Calligraphy  ",WPH ,202,W ,01/13/2014 ,05/02/2014 ,03:00 PM ,04:50 PM ,
